기간	자치구	동	구분	계	0~4세	5~9세	10~14세	15~19세	20~24세	25~29세	30~34세	35~39세	40~44세	45~49세	50~54세	55~59세	60~64세	65~69세	70~74세	75~79세	80~84세	85~89세	90~94세	95~99세	100세 이상+
2020.2/4	관악구	서림동	계	24,440	403	484	480	719	2,187	3,885	2,738	2,109	1,627	1,689	1,625	1,565	1,513	1,209	875	686	390	161	63	13	19
2020.2/4	관악구	서림동	한국인	23,845	395	480	475	666	2,064	3,725	2,647	2,073	1,609	1,664	1,600	1,534	1,501	1,207	873	686	390	161	63	13	19
2020.2/4	관악구	서림동	외국인	595	8	4	5	53	123	160	91	36	18	25	25	31	12	2	2	-	-	-	-	-	-
2020.2/4	관악구	신사동	계	25,976	533	540	554	756	2,232	3,742	2,529	1,909	1,651	1,993	2,107	2,240	1,697	1,180	953	727	375	173	58	12	15
2020.2/4	관악구	신사동	한국인	22,999	414	447	492	732	2,159	3,606	2,305	1,667	1,435	1,675	1,649	1,616	1,409	1,113	931	723	374	171	55	11	15
2020.2/4	관악구	신사동	외국인	2,977	119	93	62	24	73	136	224	242	216	318	458	624	288	67	22	4	1	2	3	1	-
2020.2/4	관악구	신림동	계	22,853	231	182	182	359	2,724	5,924	3,662	2,240	1,393	1,173	989	956	879	641	551	416	202	89	36	9	15
2020.2/4	관악구	신림동	한국인	21,924	215	174	176	350	2,643	5,778	3,526	2,142	1,324	1,123	891	843	827	618	537	414	199	85	35	9	15
2020.2/4	관악구	신림동	외국인	929	16	8	6	9	81	146	136	98	69	50	98	113	52	23	14	2	3	4	1	-	-
2020.2/4	관악구	난향동	계	16,171	510	763	687	812	883	865	872	1,152	1,433	1,636	1,381	1,264	1,184	918	730	575	288	141	49	15	13
2020.2/4	관악구	난향동	한국인	16,034	504	760	684	811	878	858	853	1,130	1,413	1,631	1,364	1,248	1,177	915	729	575	287	141	48	15	13
2020.2/4	관악구	난향동	외국인	137	6	3	3	1	5	7	19	22	20	5	17	16	7	3	1	-	1	-	1	-	-
2020.2/4	관악구	조원동	계	19,531	403	432	417	491	1,415	2,798	2,075	1,574	1,253	1,359	1,479	1,656	1,421	980	718	521	332	133	51	13	10
2020.2/4	관악구	조원동	한국인	17,596	342	384	390	465	1,363	2,696	1,911	1,440	1,138	1,138	1,150	1,249	1,230	938	711	516	329	132	51	13	10
2020.2/4	관악구	조원동	외국인	1,935	61	48	27	26	52	102	164	134	115	221	329	407	191	42	7	5	3	1	-	-	-
2020.2/4	관악구	대학동	계	24,887	360	444	406	658	2,665	4,304	2,952	2,157	1,756	1,878	1,696	1,499	1,324	906	739	574	355	144	49	9	12
2020.2/4	관악구	대학동	한국인	23,769	337	431	405	617	2,393	3,944	2,744	2,077	1,716	1,859	1,677	1,473	1,312	903	739	573	355	144	49	9	12
2020.2/4	관악구	대학동	외국인	1,118	23	13	1	41	272	360	208	80	40	19	19	26	12	3	-	1	-	-	-	-	-
2020.2/4	관악구	은천동	계	34,995	966	1,339	1,380	1,279	2,182	3,488	2,860	2,846	2,656	2,802	2,604	2,547	2,391	1,925	1,486	1,227	645	245	84	26	17
2020.2/4	관악구	은천동	한국인	34,353	956	1,317	1,371	1,268	2,152	3,439	2,795	2,791	2,609	2,731	2,519	2,445	2,341	1,902	1,477	1,224	644	245	84	26	17
2020.2/4	관악구	은천동	외국인	642	10	22	9	11	30	49	65	55	47	71	85	102	50	23	9	3	1	-	-	-	-
2020.2/4	관악구	성현동	계	30,703	869	1,278	1,433	1,589	1,961	2,009	1,857	2,220	2,371	2,856	2,595	2,266	2,145	1,684	1,366	1,125	655	265	101	28	30
2020.2/4	관악구	성현동	한국인	30,510	864	1,272	1,430	1,587	1,954	1,993	1,833	2,202	2,347	2,844	2,576	2,233	2,129	1,682	1,361	1,124	655	265	101	28	30
2020.2/4	관악구	성현동	외국인	193	5	6	3	2	7	16	24	18	24	12	19	33	16	2	5	1	-	-	-	-	-
2020.2/4	관악구	청룡동	계	35,766	651	669	683	1,091	3,985	7,240	4,117	2,695	2,036	2,153	2,085	2,091	1,934	1,452	1,242	868	479	188	71	16	20
2020.2/4	관악구	청룡동	한국인	34,470	629	651	673	1,075	3,881	7,045	3,978	2,602	1,961	2,062	1,933	1,874	1,811	1,422	1,237	864	479	186	71	16	20
2020.2/4	관악구	청룡동	외국인	1,296	22	18	10	16	104	195	139	93	75	91	152	217	123	30	5	4	-	2	-	-	-
2020.2/4	관악구	난곡동	계	28,414	630	794	854	1,143	1,792	2,409	1,934	1,965	1,855	2,356	2,433	2,709	2,351	1,702	1,464	1,072	587	243	88	19	14
2020.2/4	관악구	난곡동	한국인	27,870	615	779	845	1,138	1,770	2,376	1,876	1,915	1,818	2,298	2,363	2,623	2,283	1,690	1,461	1,072	584	243	88	19	14
2020.2/4	관악구	난곡동	외국인	544	15	15	9	5	22	33	58	50	37	58	70	86	68	12	3	-	3	-	-	-	-
2020.2/4	관악구	삼성동	계	24,841	418	579	683	992	1,414	1,685	1,385	1,508	1,522	2,077	2,161	2,337	2,367	1,773	1,538	1,164	742	298	138	32	28
2020.2/4	관악구	삼성동	한국인	24,676	414	576	678	991	1,410	1,669	1,371	1,489	1,507	2,064	2,139	2,304	2,356	1,770	1,537	1,163	742	298	138	32	28
2020.2/4	관악구	삼성동	외국인	165	4	3	5	1	4	16	14	19	15	13	22	33	11	3	1	1	-	-	-	-	-
2020.2/4	관악구	미성동	계	32,300	812	1,095	1,134	1,320	2,076	2,897	2,265	2,314	2,296	2,681	2,602	2,673	2,603	2,014	1,544	1,051	587	229	64	22	21
2020.2/4	관악구	미성동	한국인	31,643	788	1,079	1,118	1,311	2,057	2,860	2,186	2,249	2,242	2,612	2,505	2,578	2,548	1,998	1,541	1,050	586	228	64	22	21
2020.2/4	관악구	미성동	외국인	657	24	16	16	9	19	37	79	65	54	69	97	95	55	16	3	1	1	1	-	-	-
2020.2/4	서초구	소계	계	433,062	13,976	21,307	22,774	22,868	25,718	31,131	31,005	35,460	37,490	41,538	34,454	29,204	27,074	20,315	16,204	10,974	6,375	3,163	1,389	423	220
2020.2/4	서초구	소계	한국인	428,919	13,871	21,116	22,619	22,766	25,504	30,647	30,414	34,896	37,008	41,137	34,141	28,916	26,926	20,261	16,183	10,960	6,366	3,160	1,386	423	219
2020.2/4	서초구	소계	외국인	4,143	105	191	155	102	214	484	591	564	482	401	313	288	148	54	21	14	9	3	3	-	1
2020.2/4	서초구	서초1동	계	21,403	636	945	974	984	1,214	1,694	1,824	1,975	1,915	1,945	1,604	1,378	1,321	1,093	803	527	301	169	74	24	3
2020.2/4	서초구	서초1동	한국인	21,185	633	941	974	983	1,197	1,653	1,797	1,932	1,897	1,926	1,596	1,361	1,311	1,088	803	522	301	169	74	24	3
2020.2/4	서초구	서초1동	외국인	218	3	4	-	1	17	41	27	43	18	19	8	17	10	5	-	5	-	-	-	-	-
2020.2/4	서초구	서초2동	계	18,953	694	818	832	837	1,086	1,705	1,967	1,982	1,647	1,709	1,370	1,111	1,029	757	636	388	201	96	52	19	17
2020.2/4	서초구	서초2동	한국인	18,699	690	814	831	833	1,061	1,662	1,918	1,935	1,625	1,690	1,357	1,094	1,025	756	636	388	200	96	52	19	17
2020.2/4	서초구	서초2동	외국인	254	4	4	1	4	25	43	49	47	22	19	13	17	4	1	-	-	1	-	-	-	-
2020.2/4	서초구	서초3동	계	31,158	798	910	1,117	1,600	2,303	2,963	2,753	2,410	2,221	2,724	2,508	2,261	2,086	1,478	1,253	882	509	241	91	33	17
2020.2/4	서초구	서초3동	한국인	30,822	797	908	1,108	1,595	2,274	2,897	2,684	2,372	2,197	2,702	2,483	2,235	2,072	1,474	1,252	881	509	241	91	33	17
2020.2/4	서초구	서초3동	외국인	336	1	2	9	5	29	66	69	38	24	22	25	26	14	4	1	1	-	-	-	-	-
2020.2/4	서초구	서초4동	계	31,975	1,043	2,089	2,260	1,961	1,920	1,721	1,622	2,430	3,072	3,427	2,733	1,980	1,717	1,340	1,080	759	465	212	99	29	16
2020.2/4	서초구	서초4동	한국인	31,724	1,035	2,082	2,257	1,956	1,909	1,699	1,558	2,373	3,046	3,410	2,721	1,970	1,715	1,335	1,079	759	465	211	99	29	16
2020.2/4	서초구	서초4동	외국인	251	8	7	3	5	11	22	64	57	26	17	12	10	2	5	1	-	-	1	-	-	-
2020.2/4	서초구	잠원동	계	33,788	1,015	1,539	1,943	1,941	2,195	2,356	2,330	2,694	2,927	3,523	3,113	2,339	1,975	1,383	1,014	652	438	246	103	40	22
2020.2/4	서초구	잠원동	한국인	33,588	1,014	1,538	1,943	1,937	2,174	2,324	2,296	2,664	2,905	3,510	3,098	2,322	1,969	1,380	1,014	652	438	246	103	40	21
2020.2/4	서초구	잠원동	외국인	200	1	1	-	4	21	32	34	30	22	13	15	17	6	3	-	-	-	-	-	-	1
2020.2/4	서초구	반포본동	계	12,107	221	411	839	1,098	870	641	430	506	843	1,512	1,279	824	697	549	565	437	227	108	26	12	12
2020.2/4	서초구	반포본동	한국인	12,039	217	404	832	1,094	870	636	424	498	837	1,502	1,277	820	695	549	563	437	226	108	26	12	12
2020.2/4	서초구	반포본동	외국인	68	4	7	7	4	-	5	6	8	6	10	2	4	2	-	2	-	1	-	-	-	-
2020.2/4	서초구	반포1동	계	32,981	1,164	2,007	1,974	1,569	1,790	2,647	2,656	3,207	3,392	3,313	2,278	1,846	1,715	1,251	946	628	323	163	75	18	19
2020.2/4	서초구	반포1동	한국인	32,608	1,154	1,998	1,970	1,566	1,749	2,567	2,586	3,166	3,366	3,294	2,252	1,824	1,703	1,248	944	627	321	162	74	18	19
2020.2/4	서초구	반포1동	외국인	373	10	9	4	3	41	80	70	41	26	19	26	22	12	3	2	1	2	1	1	-	-
2020.2/4	서초구	반포2동	계	16,327	643	1,311	1,588	1,178	779	616	542	1,117	1,717	2,084	1,257	862	734	569	557	367	223	94	43	20	26
2020.2/4	서초구	반포2동	한국인	16,159	633	1,283	1,572	1,173	779	613	534	1,093	1,688	2,059	1,251	855	730	567	557	366	223	94	43	20	26
2020.2/4	서초구	반포2동	외국인	168	10	28	16	5	-	3	8	24	29	25	6	7	4	2	-	1	-	-	-	-	-
2020.2/4	서초구	반포3동	계	21,741	805	1,170	1,473	1,412	1,305	1,121	1,142	1,545	2,015	2,504	1,909	1,399	1,219	906	702	531	331	154	68	17	13
2020.2/4	서초구	반포3동	한국인	21,679	805	1,169	1,472	1,410	1,304	1,116	1,131	1,535	2,007	2,496	1,903	1,398	1,215	902	702	531	331	154	68	17	13
2020.2/4	서초구	반포3동	외국인	62	-	1	1	2	1	5	11	10	8	8	6	1	4	4	-	-	-	-	-	-	-
2020.2/4	서초구	반포4동	계	20,148	793	1,062	1,139	1,120	1,141	1,255	1,242	1,650	1,818	1,973	1,591	1,318	1,279	1,016	775	455	252	168	75	21	5
2020.2/4	서초구	반포4동	한국인	19,553	758	998	1,077	1,092	1,137	1,241	1,214	1,577	1,714	1,891	1,529	1,297	1,269	1,011	773	454	252	168	75	21	5
2020.2/4	서초구	반포4동	외국인	595	35	64	62	28	4	14	28	73	104	82	62	21	10	5	2	1	-	-	-	-	-
2020.2/4	서초구	방배본동	계	21,424	484	1,040	1,328	1,516	1,370	1,358	1,145	1,363	1,813	2,253	1,972	1,490	1,308	932	770	563	409	195	84	25	6
2020.2/4	서초구	방배본동	한국인	21,221	478	1,028	1,312	1,506	1,360	1,346	1,129	1,344	1,778	2,228	1,957	1,478	1,300	929	768	562	409	194	84	25	6
2020.2/4	서초구	방배본동	외국인	203	6	12	16	10	10	12	16	19	35	25	15	12	8	3	2	1	-	1	-	-	-
2020.2/4	서초구	방배1동	계	17,659	591	634	581	792	1,140	1,454	1,579	1,569	1,436	1,466	1,326	1,160	1,153	935	747	558	301	141	66	17	13
2020.2/4	서초구	방배1동	한국인	17,533	589	633	579	790	1,135	1,444	1,551	1,547	1,423	1,461	1,315	1,144	1,149	933	746	558	300	141	65	17	13
2020.2/4	서초구	방배1동	외국인	126	2	1	2	2	5	10	28	22	13	5	11	16	4	2	1	-	1	-	1	-	-
2020.2/4	서초구	방배2동	계	20,628	559	651	771	895	1,273	1,669	1,685	1,582	1,475	1,670	1,625	1,657	1,683	1,156	984	666	352	174	63	26	12
2020.2/4	서초구	방배2동	한국인	20,474	555	647	770	895	1,267	1,661	1,661	1,559	1,454	1,656	1,611	1,634	1,675	1,155	982	665	352	174	63	26	12
2020.2/4	서초구	방배2동	외국인	154	4	4	1	-	6	8	24	23	21	14	14	23	8	1	2	1	-	-	-	-	-
2020.2/4	서초구	방배3동	계	21,938	625	768	852	1,203	1,399	1,518	1,543	1,541	1,492	1,870	1,767	1,863	1,846	1,318	1,006	630	382	199	87	25	4
2020.2/4	서초구	방배3동	한국인	21,796	624	767	851	1,200	1,390	1,494	1,517	1,532	1,477	1,859	1,755	1,849	1,836	1,314	1,006	629	382	199	86	25	4
2020.2/4	서초구	방배3동	외국인	142	1	1	1	3	9	24	26	9	15	11	12	14	10	4	-	1	-	-	1	-	-
2020.2/4	서초구	방배4동	계	24,029	705	1,029	1,256	1,396	1,468	1,812	1,805	1,922	2,064	2,345	1,973	1,571	1,352	1,012	899	718	423	178	71	18	12
2020.2/4	서초구	방배4동	한국인	23,744	701	1,001	1,238	1,377	1,464	1,796	1,783	1,891	2,025	2,299	1,947	1,558	1,340	1,007	899	717	422	178	71	18	12
2020.2/4	서초구	방배4동	외국인	285	4	28	18	19	4	16	22	31	39	46	26	13	12	5	-	1	1	-	-	-	-
2020.2/4	서초구	양재1동	계	45,486	1,650	2,782	2,364	1,916	2,350	3,199	3,249	3,902	4,082	3,855	3,232	3,135	3,131	2,461	1,828	1,119	653	353	177	43	5
2020.2/4	서초구	양재1동	한국인	45,108	1,643	2,776	2,359	1,913	2,337	3,151	3,193	3,859	4,036	3,812	3,191	3,098	3,112	2,456	1,825	1,118	651	353	177	43	5
2020.2/4	서초구	양재1동	외국인	378	7	6	5	3	13	48	56	43	46	43	41	37	19	5	3	1	2	-	-	-	-
2020.2/4	서초구	양재2동	계	22,930	707	835	784	889	1,241	2,253	2,345	2,295	1,872	2,041	1,699	1,663	1,490	1,078	749	532	263	103	64	20	7
2020.2/4	서초구	양재2동	한국인	22,666	702	824	775	885	1,227	2,205	2,305	2,260	1,850	2,023	1,685	1,639	1,477	1,077	744	532	262	103	64	20	7
2020.2/4	서초구	양재2동	외국인	264	5	11	9	4	14	48	40	35	22	18	14	24	13	1	5	-	1	-	-	-	-
2020.2/4	서초구	내곡동	계	18,387	843	1,306	699	561	874	1,149	1,146	1,770	1,689	1,324	1,218	1,347	1,339	1,081	890	562	322	169	71	16	11
2020.2/4	서초구	내곡동	한국인	18,321	843	1,305	699	561	870	1,142	1,133	1,759	1,683	1,319	1,213	1,340	1,333	1,080	890	562	322	169	71	16	11
2020.2/4	서초구	내곡동	외국인	66	-	1	-	-	4	7	13	11	6	5	5	7	6	1	-	-	-	-	-	-	-
2020.2/4	강남구	소계	계	546,158	14,458	23,437	28,574	30,919	34,065	42,394	40,899	44,562	47,130	53,206	44,502	36,071	32,844	25,685	20,142	13,414	7,554	3,819	1,705	494	284
2020.2/4	강남구	소계	한국인	541,233	14,398	23,366	28,530	30,815	33,634	41,458	39,968	43,903	46,679	52,856	44,193	35,794	32,681	25,609	20,109	13,398	7,545	3,817	1,703	494	283
2020.2/4	강남구	소계	외국인	4,925	60	71	44	104	431	936	931	659	451	350	309	277	163	76	33	16	9	2	2	-	1
2020.2/4	강남구	신사동	계	17,270	406	603	813	918	1,094	1,367	1,254	1,314	1,408	1,688	1,423	1,099	974	821	794	610	395	195	63	21	10
2020.2/4	강남구	신사동	한국인	17,003	404	601	811	912	1,062	1,309	1,198	1,276	1,382	1,670	1,412	1,094	970	816	793	610	395	195	62	21	10
2020.2/4	강남구	신사동	외국인	267	2	2	2	6	32	58	56	38	26	18	11	5	4	5	1	-	-	-	1	-	-
2020.2/4	강남구	논현1동	계	23,916	381	374	390	563	1,576	3,396	3,307	2,851	2,122	1,825	1,502	1,372	1,315	1,011	807	553	327	157	46	22	19
2020.2/4	강남구	논현1동	한국인	23,220	371	364	386	552	1,497	3,228	3,156	2,769	2,065	1,794	1,468	1,340	1,295	1,007	806	552	326	157	46	22	19
2020.2/4	강남구	논현1동	외국인	696	10	10	4	11	79	168	151	82	57	31	34	32	20	4	1	1	1	-	-	-	-
2020.2/4	강남구	논현2동	계	21,851	543	618	566	762	1,366	2,265	2,366	2,355	1,913	1,845	1,541	1,414	1,241	995	877	627	296	154	60	28	19
2020.2/4	강남구	논현2동	한국인	21,551	542	616	565	747	1,318	2,215	2,326	2,309	1,883	1,828	1,527	1,398	1,228	991	874	627	296	154	60	28	19
2020.2/4	강남구	논현2동	외국인	300	1	2	1	15	48	50	40	46	30	17	14	16	13	4	3	-	-	-	-	-	-
2020.2/4	강남구	삼성1동	계	14,924	441	489	630	808	1,040	1,145	1,102	1,150	1,148	1,295	1,289	1,166	1,034	778	608	423	221	85	52	12	8
2020.2/4	강남구	삼성1동	한국인	14,684	435	485	627	803	1,029	1,118	1,060	1,116	1,120	1,262	1,272	1,152	1,025	775	604	423	221	85	52	12	8
2020.2/4	강남구	삼성1동	외국인	240	6	4	3	5	11	27	42	34	28	33	17	14	9	3	4	-	-	-	-	-	-
2020.2/4	강남구	삼성2동	계	30,534	973	1,542	1,825	1,665	1,735	2,245	2,386	2,829	3,237	3,313	2,464	1,623	1,353	1,083	956	714	356	142	65	16	12
2020.2/4	강남구	삼성2동	한국인	30,281	969	1,539	1,822	1,656	1,719	2,212	2,349	2,790	3,203	3,291	2,441	1,608	1,343	1,080	954	714	356	142	65	16	12
2020.2/4	강남구	삼성2동	외국인	253	4	3	3	9	16	33	37	39	34	22	23	15	10	3	2	-	-	-	-	-	-
2020.2/4	강남구	대치1동	계	25,141	466	1,588	2,924	2,653	1,589	926	594	1,073	2,571	3,634	2,385	1,377	1,078	851	652	371	243	94	45	12	15
2020.2/4	강남구	대치1동	한국인	25,103	466	1,587	2,923	2,653	1,588	925	590	1,068	2,567	3,628	2,382	1,374	1,076	847	650	371	243	94	44	12	15
2020.2/4	강남구	대치1동	외국인	38	-	1	1	-	1	1	4	5	4	6	3	3	2	4	2	-	-	-	1	-	-
2020.2/4	강남구	대치4동	계	20,744	322	489	922	1,635	1,585	1,954	1,747	1,714	1,748	2,421	1,982	1,294	929	616	594	446	212	88	31	6	9
2020.2/4	강남구	대치4동	한국인	20,460	317	487	920	1,631	1,563	1,902	1,697	1,676	1,714	2,395	1,967	1,275	916	615	593	446	212	88	31	6	9
2020.2/4	강남구	대치4동	외국인	284	5	2	2	4	22	52	50	38	34	26	15	19	13	1	1	-	-	-	-	-	-
2020.2/4	강남구	역삼1동	계	36,921	578	534	584	887	2,333	5,618	5,808	4,761	3,271	2,839	2,319	2,019	1,773	1,261	963	715	359	176	82	17	24
2020.2/4	강남구	역삼1동	한국인	35,976	572	526	578	870	2,232	5,384	5,590	4,635	3,198	2,793	2,272	1,988	1,763	1,246	961	712	357	176	82	17	24
2020.2/4	강남구	역삼1동	외국인	945	6	8	6	17	101	234	218	126	73	46	47	31	10	15	2	3	2	-	-	-	-
2020.2/4	강남구	역삼2동	계	37,557	1,137	1,968	2,816	2,724	2,170	2,682	2,515	3,010	3,912	4,803	3,110	1,704	1,430	1,155	1,057	697	375	171	72	29	20
2020.2/4	강남구	역삼2동	한국인	37,244	1,132	1,962	2,814	2,716	2,162	2,597	2,461	2,971	3,889	4,775	3,092	1,681	1,423	1,153	1,055	695	374	171	72	29	20
2020.2/4	강남구	역삼2동	외국인	313	5	6	2	8	8	85	54	39	23	28	18	23	7	2	2	2	1	-	-	-	-
2020.2/4	강남구	도곡1동	계	22,510	661	1,210	1,193	1,137	1,403	1,705	1,671	1,743	1,907	2,004	1,878	1,658	1,476	1,059	754	501	299	147	80	17	7
2020.2/4	강남구	도곡1동	한국인	22,363	658	1,208	1,191	1,131	1,391	1,683	1,649	1,727	1,894	1,992	1,870	1,648	1,467	1,054	752	499	298	147	80	17	7
2020.2/4	강남구	도곡1동	외국인	147	3	2	2	6	12	22	22	16	13	12	8	10	9	5	2	2	1	-	-	-	-
2020.2/4	강남구	도곡2동	계	34,379	1,014	1,960	2,337	2,467	2,227	1,867	1,622	2,172	2,959	3,718	3,139	2,363	1,946	1,603	1,271	834	489	233	109	33	16
2020.2/4	강남구	도곡2동	한국인	34,270	1,014	1,960	2,336	2,467	2,224	1,851	1,603	2,156	2,948	3,704	3,129	2,355	1,942	1,600	1,271	832	487	233	109	33	16
2020.2/4	강남구	도곡2동	외국인	109	-	-	1	-	3	16	19	16	11	14	10	8	4	3	-	2	2	-	-	-	-
2020.2/4	강남구	개포1동	계	6,853	131	270	288	309	391	416	335	392	456	529	552	585	652	549	427	280	156	74	36	12	13
2020.2/4	강남구	개포1동	한국인	6,829	131	270	288	309	389	412	333	392	455	520	550	584	650	549	427	280	156	74	36	12	12
2020.2/4	강남구	개포1동	외국인	24	-	-	-	-	2	4	2	-	1	9	2	1	2	-	-	-	-	-	-	-	1
2020.2/4	강남구	개포4동	계	18,216	495	643	742	899	1,215	1,472	1,450	1,437	1,376	1,616	1,623	1,477	1,389	942	650	389	230	99	52	13	7
2020.2/4	강남구	개포4동	한국인	18,050	488	629	739	897	1,210	1,457	1,423	1,415	1,365	1,609	1,603	1,464	1,376	937	649	389	230	98	52	13	7
2020.2/4	강남구	개포4동	외국인	166	7	14	3	2	5	15	27	22	11	7	20	13	13	5	1	-	-	1	-	-	-
2020.2/4	강남구	일원본동	계	24,209	771	1,555	1,815	1,587	1,423	1,224	1,277	1,874	2,121	2,506	2,080	1,612	1,624	1,182	660	409	210	172	82	20	5
2020.2/4	강남구	일원본동	한국인	24,175	771	1,555	1,813	1,585	1,418	1,219	1,273	1,869	2,120	2,502	2,077	1,610	1,623	1,182	660	409	210	172	82	20	5
2020.2/4	강남구	일원본동	외국인	34	-	-	2	2	5	5	4	5	1	4	3	2	1	-	-	-	-	-	-	-	-
2020.2/4	강남구	일원1동	계	16,178	351	424	520	743	972	1,372	1,167	1,181	1,081	1,172	1,261	1,382	1,450	1,093	841	557	334	167	84	20	6
2020.2/4	강남구	일원1동	한국인	16,020	350	422	517	743	963	1,348	1,144	1,174	1,072	1,150	1,249	1,356	1,440	1,086	838	557	334	167	84	20	6
2020.2/4	강남구	일원1동	외국인	158	1	2	3	-	9	24	23	7	9	22	12	26	10	7	3	-	-	-	-	-	-
2020.2/4	강남구	일원2동	계	18,017	566	701	874	978	1,046	981	1,190	1,488	1,525	1,618	1,408	1,232	1,310	1,180	915	528	266	138	51	17	5
2020.2/4	강남구	일원2동	한국인	17,947	565	699	874	978	1,039	961	1,174	1,479	1,520	1,617	1,407	1,228	1,306	1,180	915	528	266	138	51	17	5
2020.2/4	강남구	일원2동	외국인	70	1	2	-	-	7	20	16	9	5	1	1	4	4	-	-	-	-	-	-	-	-
2020.2/4	강남구	수서동	계	15,689	420	255	240	399	727	986	1,209	1,257	904	827	1,017	1,378	1,780	1,553	1,156	740	434	253	111	38	5
2020.2/4	강남구	수서동	한국인	15,617	419	254	239	397	723	981	1,196	1,245	897	823	1,012	1,371	1,773	1,551	1,155	740	434	253	111	38	5
2020.2/4	강남구	수서동	외국인	72	1	1	1	2	4	5	13	12	7	4	5	7	7	2	1	-	-	-	-	-	-
2020.2/4	강남구	세곡동	계	44,997	1,668	3,092	2,521	2,041	2,364	3,150	3,144	4,086	4,103	3,712	3,135	2,927	2,800	2,096	1,564	1,123	754	450	202	53	12
2020.2/4	강남구	세곡동	한국인	44,800	1,665	3,088	2,520	2,041	2,353	3,114	3,100	4,050	4,084	3,704	3,122	2,916	2,793	2,093	1,563	1,123	754	450	202	53	12
2020.2/4	강남구	세곡동	외국인	197	3	4	1	-	11	36	44	36	19	8	13	11	7	3	1	-	-	-	-	-	-
2020.2/4	강남구	압구정동	계	27,804	892	1,391	1,449	1,422	1,647	1,663	1,583	2,037	2,360	2,663	2,245	1,785	1,665	1,475	1,384	1,045	613	301	130	37	17
2020.2/4	강남구	압구정동	한국인	27,636	890	1,390	1,446	1,415	1,632	1,629	1,550	2,015	2,346	2,655	2,234	1,778	1,662	1,473	1,383	1,041	612	301	130	37	17
2020.2/4	강남구	압구정동	외국인	168	2	1	3	7	15	34	33	22	14	8	11	7	3	2	1	4	1	-	-	-	-
2020.2/4	강남구	청담동	계	27,598	931	1,320	1,077	1,242	1,764	2,202	2,065	2,549	2,430	2,434	2,207	1,869	1,721	1,283	1,050	719	396	183	99	33	24
2020.2/4	강남구	청담동	한국인	27,357	930	1,316	1,075	1,233	1,731	2,179	2,023	2,509	2,408	2,416	2,183	1,858	1,716	1,279	1,049	719	395	182	99	33	24
2020.2/4	강남구	청담동	외국인	241	1	4	2	9	33	23	42	40	22	18	24	11	5	4	1	-	1	1	-	-	-
2020.2/4	강남구	대치2동	계	38,310	572	1,464	2,911	3,597	2,840	2,306	1,727	1,739	2,902	4,657	3,899	2,890	2,288	1,780	1,308	721	366	209	86	26	22
2020.2/4	강남구	대치2동	한국인	38,167	572	1,464	2,910	3,596	2,834	2,283	1,701	1,725	2,882	4,648	3,884	2,878	2,279	1,778	1,304	720	366	209	86	26	22
2020.2/4	강남구	대치2동	외국인	143	-	-	1	1	6	23	26	14	20	9	15	12	9	2	4	1	-	-	-	-	-
2020.2/4	강남구	개포2동	계	22,540	739	947	1,137	1,483	1,558	1,452	1,380	1,550	1,676	2,087	2,043	1,845	1,616	1,319	854	412	223	131	67	12	9
2020.2/4	강남구	개포2동	한국인	22,480	737	944	1,136	1,483	1,557	1,451	1,372	1,537	1,667	2,080	2,040	1,838	1,615	1,317	853	411	223	131	67	12	9
2020.2/4	강남구	개포2동	외국인	60	2	3	1	-	1	1	8	13	9	7	3	7	1	2	1	1	-	-	-	-	-
2020.2/4	송파구	소계	계	678,067	23,344	29,115	28,804	31,399	41,401	54,679	55,505	59,117	53,948	57,023	53,527	51,501	48,004	34,693	23,930	15,593	9,042	4,731	1,915	511	285
2020.2/4	송파구	소계	한국인	671,512	23,170	28,918	28,691	31,338	41,101	54,027	54,593	58,305	53,416	56,380	52,802	50,670	47,586	34,581	23,892	15,574	9,031	4,728	1,913	511	285
2020.2/4	송파구	소계	외국인	6,555	174	197	113	61	300	652	912	812	532	643	725	831	418	112	38	19	11	3	2	-	-
2020.2/4	송파구	풍납1동	계	15,041	396	362	452	531	849	999	1,118	1,101	1,012	1,194	1,285	1,496	1,479	1,009	709	551	310	126	41	13	8
2020.2/4	송파구	풍납1동	한국인	14,242	376	342	436	527	828	956	1,050	1,030	955	1,098	1,178	1,325	1,401	991	703	549	309	126	41	13	8
2020.2/4	송파구	풍납1동	외국인	799	20	20	16	4	21	43	68	71	57	96	107	171	78	18	6	2	1	-	-	-	-
2020.2/4	송파구	풍납2동	계	25,956	968	1,081	1,008	1,132	1,665	2,260	2,140	2,300	2,024	2,106	1,948	1,847	1,887	1,344	969	617	367	191	75	19	8
2020.2/4	송파구	풍납2동	한국인	25,761	964	1,072	1,005	1,128	1,657	2,231	2,102	2,276	2,010	2,090	1,928	1,831	1,879	1,343	968	617	367	191	75	19	8
2020.2/4	송파구	풍납2동	외국인	195	4	9	3	4	8	29	38	24	14	16	20	16	8	1	1	-	-	-	-	-	-
2020.2/4	송파구	거여1동	계	13,183	285	410	456	622	886	956	890	836	884	1,204	1,166	1,226	1,083	818	656	418	233	107	34	10	3
2020.2/4	송파구	거여1동	한국인	13,074	285	407	455	622	883	952	878	828	870	1,187	1,147	1,206	1,079	815	655	418	233	107	34	10	3
2020.2/4	송파구	거여1동	외국인	109	-	3	1	-	3	4	12	8	14	17	19	20	4	3	1	-	-	-	-	-	-
